,soundname,nsyll,npause,dur(s),phonationtime(s),speechrate(nsyll / dur),articulation rate(nsyll / phonationtime),ASD(speakingtime / nsyll)
572,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SI1089.waV,6,0,2.1888125,2.1888125,2.741212415407898,2.741212415407898,0.36480208333333336
573,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SI1301.waV,16,0,3.8144375,3.8144375,4.194589634775769,4.734822212974523,0.211201171875
574,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SI459.waV,20,0,5.10725,5.10725,3.916001762200793,3.916001762200793,0.2553625
575,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SX189.waV,9,0,2.617625,2.617625,3.4382312210496155,3.4382312210496155,0.2908472222222222
576,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SX279.waV,13,0,3.7504375,3.7504375,3.4662622694019034,4.696531791907514,0.21292307692307694
577,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SX369.waV,9,0,2.4704375,2.4704375,3.6430794140713942,4.191468614923374,0.23857986111111115
578,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SX9.waV,6,0,1.785625,1.785625,3.36016800840042,3.36016800840042,0.29760416666666667
579,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MMWH0\SX99.waV,9,0,3.168,3.168,2.840909090909091,2.840909090909091,0.35200000000000004
580,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SA1.waV,13,0,3.5328125,3.5328125,3.6797877045555065,4.430197761472189,0.22572355769230767
581,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SA2.waV,9,0,2.77125,2.77125,3.247631935047361,3.958436417615042,0.252625
582,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SI1093.waV,11,0,2.8608125,2.8608125,3.8450614991370458,4.571131744691903,0.21876420454545453
583,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SI1723.waV,7,0,2.5344375,2.5344375,2.761954082513378,2.761954082513378,0.3620625
584,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SI1750.waV,16,0,4.672,4.672,3.4246575342465757,4.264392324093817,0.2345
585,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SX103.waV,8,0,2.361625,2.361625,3.3874980151378815,3.3874980151378815,0.295203125
586,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SX13.waV,7,0,2.329625,2.329625,3.004775446692064,3.794423552529051,0.26354464285714285
587,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SX193.waV,7,0,2.2848125,2.2848125,3.0637087288344227,3.0637087288344227,0.32640178571428574
588,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SX283.waV,12,0,3.1744375,3.1744375,3.7801972790455003,3.7801972790455003,0.26453645833333334
589,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MRTK0\SX373.waV,7,1,2.6624375,2.6624375,2.6291696988192212,2.9680667815025843,0.33691964285714276
590,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SA1.waV,11,0,3.0784375,3.0784375,3.5732412952999693,3.5732412952999693,0.27985795454545453
591,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SA2.waV,10,0,2.5664375,2.5664375,3.896451793585466,3.896451793585466,0.25664375
592,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SI1285.waV,10,0,2.6048125,2.6048125,3.839047916116803,3.839047916116803,0.26048125
593,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SI1915.waV,15,2,5.0048125,5.0048125,2.997115276546324,4.051419262810502,0.24682708333333336
594,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SI596.waV,6,0,2.048,2.048,2.9296875,2.9296875,0.3413333333333333
595,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SX115.waV,10,0,2.9824375,2.9824375,3.352962132483916,3.7380120784515287,0.267521875
596,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SX205.waV,13,0,3.34725,3.34725,3.883785196803346,4.274031151111659,0.23397115384615383
597,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SX25.waV,8,0,2.03525,2.03525,3.930721041641076,4.668465971259756,0.21420312500000002
598,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SX295.waV,10,1,3.4368125,3.4368125,2.9096728436596413,3.2084060237823095,0.31168125
599,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTAA0\SX385.waV,8,0,2.297625,2.297625,3.4818562646210762,4.121984993398383,0.2426015625
600,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SA1.waV,15,0,3.5008125,3.5008125,4.284719618659954,4.284719618659954,0.2333875
601,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SA2.waV,11,0,2.816,2.816,3.9062500000000004,4.421221864951769,0.22618181818181815
602,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SI1994.waV,18,0,4.4608125,4.4608125,4.035139338405279,4.035139338405279,0.24782291666666667
603,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SI2254.waV,9,0,2.169625,2.169625,4.1481822895661695,4.1481822895661695,0.24106944444444445
604,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SI994.waV,12,0,3.289625,3.289625,3.647832199718813,3.647832199718813,0.2741354166666667
605,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SX184.waV,7,0,2.6624375,2.6624375,2.6291696988192212,2.6291696988192212,0.38034821428571425
606,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SX274.waV,10,0,3.2064375,3.2064375,3.118726000428825,3.118726000428825,0.32064375
607,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SX364.waV,19,0,4.97925,4.97925,3.815835718230657,3.815835718230657,0.26206578947368425
608,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SX4.waV,10,0,2.8928125,2.8928125,3.4568434698066333,3.4568434698066333,0.28928125
609,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTDT0\SX94.waV,9,0,2.64325,2.64325,3.404899271729878,3.404899271729878,0.2936944444444445
610,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SA1.waV,13,0,3.0848125,3.0848125,4.214194541807647,4.214194541807647,0.23729326923076924
611,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SA2.waV,11,0,3.0144375,3.0144375,3.6491053471833466,4.546922431053414,0.21992897727272726
612,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SI1015.waV,11,0,3.36,3.36,3.2738095238095237,3.2738095238095237,0.3054545454545454
613,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SI1645.waV,8,0,2.8288125,2.8288125,2.8280418019928857,2.8280418019928857,0.3536015625
614,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SI2275.waV,7,0,2.297625,2.297625,3.0466242315434418,3.0466242315434418,0.32823214285714286
615,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SX115.waV,9,1,2.8224375,2.8224375,3.1887331428951042,3.6430794140713942,0.2744930555555556
616,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SX205.waV,14,0,3.481625,3.481625,4.021110831867303,4.021110831867303,0.2486875
617,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SX25.waV,6,0,2.0288125,2.0288125,2.9573950278796097,2.9573950278796097,0.33813541666666663
618,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SX295.waV,13,0,3.04,3.04,4.276315789473684,4.276315789473684,0.23384615384615384
619,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MTHC0\SX385.waV,8,0,2.25925,2.25925,3.5409981188447492,4.198097736962938,0.23820312500000002
620,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SA1.waV,13,0,3.60325,3.60325,3.6078540206757785,3.6078540206757785,0.2771730769230769
621,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SA2.waV,7,1,2.528,2.528,2.768987341772152,3.2169117647058822,0.3108571428571429
622,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SI1124.waV,14,0,4.6208125,4.6208125,3.0297701973408353,3.7329289326989574,0.2678861607142857
623,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SI1754.waV,6,1,2.64325,2.64325,2.2699328478199186,2.7736045302207333,0.3605416666666666
624,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SI494.waV,9,0,2.25925,2.25925,3.9836228837003427,3.9836228837003427,0.2510277777777778
625,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SX134.waV,13,0,3.129625,3.129625,4.153852298598075,4.153852298598075,0.2407403846153846
626,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SX224.waV,5,0,1.81125,1.81125,2.7605244996549345,2.7605244996549345,0.36225
627,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SX314.waV,13,0,3.3088125,3.3088125,3.9289019852288396,3.9289019852288396,0.2545240384615385
628,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SX404.waV,9,0,3.328,3.328,2.7043269230769234,3.125,0.32
629,C:\Users\Ian\Desktop\OUTPUT\TEST\DR3\MWJG0\SX44.waV,7,1,2.361625,2.361625,2.9640607632456466,3.6579789666209415,0.27337500000000003
630,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SA1.waV,11,0,3.44325,3.44325,3.1946562114281565,3.1946562114281565,0.3130227272727273
631,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SA2.waV,11,0,2.6304375,2.6304375,4.1818138617625396,4.1818138617625396,0.23913068181818184
632,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SI1279.waV,5,0,1.817625,1.817625,2.750842445498934,2.750842445498934,0.363525
633,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SI1909.waV,9,0,2.7904375,2.7904375,3.2253006920957734,3.2253006920957734,0.3100486111111111
634,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SI649.waV,19,0,4.608,4.608,4.123263888888889,4.123263888888889,0.24252631578947367
635,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SX109.waV,9,0,3.0464375,3.0464375,2.954270356769177,2.954270356769177,0.3384930555555556
636,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SX19.waV,12,0,2.72,2.72,4.411764705882352,4.411764705882352,0.22666666666666668
637,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SX199.waV,18,0,3.776,3.776,4.766949152542373,4.766949152542373,0.20977777777777776
638,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SX289.waV,9,0,2.9184375,2.9184375,3.0838419530999035,3.0838419530999035,0.32427083333333334
639,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FADG0\SX379.waV,9,0,2.67525,2.67525,3.36417157275021,3.36417157275021,0.29725
640,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SA1.waV,11,0,3.161625,3.161625,3.4792235005732812,3.4792235005732812,0.28742045454545456
641,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SA2.waV,9,0,2.489625,2.489625,3.615002259376412,3.615002259376412,0.276625
642,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SI1178.waV,15,0,3.8464375,3.8464375,3.8997123962107794,3.8997123962107794,0.25642916666666665
643,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SI1808.waV,10,0,2.528,2.528,3.9556962025316453,3.9556962025316453,0.2528
644,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SI548.waV,5,0,1.8944375,1.8944375,2.6393058625581474,2.6393058625581474,0.3788875
645,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SX188.waV,10,0,2.5024375,2.5024375,3.9961037987961734,3.9961037987961734,0.25024375
646,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SX278.waV,14,0,3.513625,3.513625,3.9844889537158914,3.9844889537158914,0.2509732142857143
647,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SX368.waV,14,0,3.321625,3.321625,4.214804500809092,4.214804500809092,0.23725892857142858
648,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SX8.waV,11,0,3.0208125,3.0208125,3.641404423478783,4.862079920438692,0.20567329545454546
649,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCFT0\SX98.waV,7,0,1.753625,1.753625,3.991731413500606,3.991731413500606,0.2505178571428571
650,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SA1.waV,11,1,3.993625,3.993625,2.7543898087577077,3.343846183075578,0.29905681818181823
651,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SA2.waV,10,0,3.05925,3.05925,3.268775026558797,3.268775026558797,0.305925
652,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SI1088.waV,11,1,3.05925,3.05925,3.595652529214677,4.01569772748015,0.24902272727272726
653,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SI1718.waV,6,0,1.689625,1.689625,3.551083820374344,3.551083820374344,0.28160416666666666
654,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SI458.waV,12,0,3.513625,3.513625,3.415276246042193,4.352853159219206,0.22973437500000005
655,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SX188.waV,10,2,3.3984375,3.3984375,2.942528735632184,4.555354677068061,0.21952187499999995
656,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SX278.waV,14,0,3.85925,3.85925,3.627647859039969,3.9754374755972033,0.25154464285714284
657,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SX368.waV,14,2,4.7424375,4.7424375,2.9520684247288442,4.104105021115986,0.24365848214285718
658,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SX8.waV,10,0,2.7584375,2.7584375,3.6252407386428005,4.245890111056563,0.23552187500000002
659,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FCRH0\SX98.waV,7,0,1.8624375,1.8624375,3.758515386422363,3.758515386422363,0.2660625
660,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SA1.waV,14,0,2.912,2.912,4.8076923076923075,4.8076923076923075,0.208
661,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SA2.waV,10,0,2.56,2.56,3.90625,4.4326241134751765,0.22560000000000002
662,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SI1218.waV,10,0,2.5728125,2.5728125,3.88679703631726,3.88679703631726,0.25728125
663,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SI1502.waV,16,0,3.936,3.936,4.065040650406504,4.065040650406504,0.246
664,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SI1848.waV,10,0,2.713625,2.713625,3.6851075590768807,3.6851075590768807,0.2713625
665,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SX138.waV,13,0,2.976,2.976,4.368279569892473,4.368279569892473,0.22892307692307692
666,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SX228.waV,7,0,2.48325,2.48325,2.8188865398167726,4.010025062656641,0.24937499999999999
667,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SX318.waV,10,0,2.5024375,2.5024375,3.9961037987961734,3.9961037987961734,0.25024375
668,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SX408.waV,12,0,2.5024375,2.5024375,4.795324558555408,4.795324558555408,0.20853645833333334
669,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FDMS0\SX48.waV,11,0,2.624,2.624,4.192073170731707,4.981884057971014,0.20072727272727275
670,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SA1.waV,12,0,4.2368125,4.2368125,2.8323179276873827,2.8323179276873827,0.35306770833333334
671,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SA2.waV,9,0,3.4944375,3.4944375,2.575521811450341,2.838025601355945,0.35235763888888894
672,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SI1084.waV,19,0,5.74725,5.74725,3.3059289225281656,3.522677234698371,0.283875
673,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SI1653.waV,4,0,1.6768125,1.6768125,2.3854784002385476,2.3854784002385476,0.419203125
674,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SI1714.waV,9,1,3.3088125,3.3088125,2.720009066696889,3.043818300957535,0.3285347222222222
675,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SX184.waV,8,0,3.66725,3.66725,2.181471129593019,2.5759710203260213,0.388203125
676,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SX274.waV,7,1,3.37925,3.37925,2.071465561885034,2.3246160232461603,0.4301785714285714
677,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SX364.waV,19,1,6.329625,6.329625,3.0017576080731483,3.1870505105571043,0.3137697368421053
678,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SX4.waV,9,0,3.31525,3.31525,2.7147273961239726,3.0225431342093114,0.3308472222222222
679,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FEDW0\SX94.waV,11,0,3.385625,3.385625,3.2490308288720695,3.750665956313266,0.26661931818181817
680,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SA1.waV,12,0,3.673625,3.673625,3.2665282928987036,3.2665282928987036,0.30613541666666666
681,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SA2.waV,11,0,3.02725,3.02725,3.6336609133702207,3.6336609133702207,0.2752045454545455
682,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SI1179.waV,5,0,2.048,2.048,2.44140625,2.44140625,0.4096
683,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SI549.waV,16,1,5.1584375,5.1584375,3.1017144241836796,3.75655746725852,0.26620117187500003
684,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SI818.waV,20,0,5.5488125,5.5488125,3.604374809925547,3.604374809925547,0.277440625
685,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SX189.waV,11,0,3.264,3.264,3.3700980392156863,3.3700980392156863,0.29672727272727273
686,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SX279.waV,17,0,3.872,3.872,4.390495867768595,4.840546697038725,0.20658823529411763
687,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SX369.waV,9,0,2.83525,2.83525,3.1743232519178206,3.1743232519178206,0.31502777777777774
688,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SX9.waV,7,0,2.2464375,2.2464375,3.1160448487883596,3.1160448487883596,0.32091964285714286
689,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FGJD0\SX99.waV,12,0,3.25125,3.25125,3.6908881199538635,3.6908881199538635,0.2709375
690,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SA1.waV,11,0,3.8528125,3.8528125,2.855057182253224,2.855057182253224,0.35025568181818184
691,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SA2.waV,9,0,2.9824375,2.9824375,3.0176659192355246,3.0176659192355246,0.33138194444444447
692,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SI1043.waV,11,0,3.417625,3.417625,3.218609414432537,3.218609414432537,0.31069318181818184
693,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SI1673.waV,12,0,3.161625,3.161625,3.795516546079943,3.795516546079943,0.26346875
694,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SI2303.waV,10,1,4.057625,4.057625,2.4644958565663413,2.7221069107489195,0.3673625
695,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SX143.waV,13,0,3.4048125,3.4048125,3.8181250803091213,4.28985387685232,0.23310817307692308
696,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SX233.waV,7,0,2.51525,2.51525,2.78302355630653,2.78302355630653,0.35932142857142857
697,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SX323.waV,10,0,2.841625,2.841625,3.5191131834777636,3.973279694057463,0.25168125
698,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SX413.waV,12,0,3.4048125,3.4048125,3.524423151054574,3.524423151054574,0.283734375
699,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJLM0\SX53.waV,13,0,3.097625,3.097625,4.196763649570236,4.196763649570236,0.23827884615384615
700,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SA1.waV,13,0,3.6288125,3.6288125,3.5824391588157285,3.5824391588157285,0.2791394230769231
701,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SA2.waV,13,0,3.097625,3.097625,4.196763649570236,4.196763649570236,0.23827884615384615
702,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SI1181.waV,18,0,4.40325,4.40325,4.087889626980072,4.6276954719285275,0.21609027777777778
703,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SI1811.waV,10,0,2.969625,2.969625,3.36742854737551,4.653733166574561,0.21488125
704,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SI551.waV,11,0,3.289625,3.289625,3.3438461830755783,3.730315169241856,0.2680738636363636
705,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SX101.waV,15,0,4.5184375,4.5184375,3.319731655024552,3.319731655024552,0.30122916666666666
706,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SX11.waV,6,0,2.201625,2.201625,2.725259751320048,2.725259751320048,0.36693749999999997
707,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SX191.waV,11,0,3.264,3.264,3.3700980392156863,3.8841807909604515,0.2574545454545455
708,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SX281.waV,12,0,3.897625,3.897625,3.078797985952984,3.078797985952984,0.3248020833333333
709,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FJMG0\SX371.waV,12,0,3.616,3.616,3.3185840707964602,3.8860103626943006,0.25733333333333336
710,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SA1.waV,13,0,3.5648125,3.5648125,3.646755614776373,4.222964399191952,0.23680048076923077
711,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SA2.waV,11,0,2.9568125,2.9568125,3.720222367836987,4.571131744691903,0.21876420454545453
712,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SI1219.waV,18,0,4.3584375,4.3584375,4.129920412992042,4.129920412992042,0.24213541666666666
713,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SI1849.waV,11,0,2.6048125,2.6048125,4.222952707728483,4.222952707728483,0.23680113636363637
714,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SI2253.waV,6,0,1.856,1.856,3.232758620689655,3.232758620689655,0.30933333333333335
715,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SX139.waV,10,0,2.816,2.816,3.5511363636363638,3.5511363636363638,0.28159999999999996
716,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SX229.waV,6,0,1.4784375,1.4784375,4.058338617628408,4.058338617628408,0.24640625000000002
717,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SX319.waV,11,0,2.86725,2.86725,3.836428633708257,3.836428633708257,0.2606590909090909
718,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SX409.waV,13,0,3.4944375,3.4944375,3.7201981720949364,4.294370864345366,0.2328629807692308
719,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLBW0\SX49.waV,10,0,2.617625,2.617625,3.8202569122773506,3.8202569122773506,0.2617625
720,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SA1.waV,11,0,3.1104375,3.1104375,3.536479996785018,3.536479996785018,0.28276704545454545
721,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SA2.waV,9,0,3.02725,3.02725,2.972995292757453,3.722661703117729,0.268625
722,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SI1369.waV,10,0,2.592,2.592,3.8580246913580245,4.528985507246376,0.22080000000000002
723,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SI739.waV,9,0,3.0528125,3.0528125,2.948101136247313,2.948101136247313,0.3392013888888889
724,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SI894.waV,16,0,3.904,3.904,4.098360655737705,4.098360655737705,0.244
725,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SX109.waV,9,0,2.5408125,2.5408125,3.542174009298207,3.542174009298207,0.28231249999999997
726,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SX19.waV,11,0,2.5728125,2.5728125,4.275476739948986,4.275476739948986,0.23389204545454545
727,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SX199.waV,14,0,3.424,3.424,4.088785046728972,4.088785046728972,0.24457142857142858
728,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SX289.waV,11,0,3.1488125,3.1488125,3.493380441039281,3.493380441039281,0.28625568181818184
729,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FLKD0\SX379.waV,10,0,2.496,2.496,4.006410256410256,4.006410256410256,0.2496
730,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FMAF0\SA1.waV,11,0,3.37925,3.37925,3.2551601686764817,3.6744749258841702,0.2721477272727273
731,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FMAF0\SA2.waV,9,0,2.7904375,2.7904375,3.2253006920957734,3.847438380869681,0.25991319444444444
732,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FMAF0\SI1459.waV,11,0,2.7264375,2.7264375,4.034568920065103,4.546922431053414,0.21992897727272726
733,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FMAF0\SI2089.waV,13,0,2.6688125,2.6688125,4.871080302569027,4.871080302569027,0.20529326923076924
734,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FMAF0\SI829.waV,10,1,3.1808125,3.1808125,3.143850824278388,4.240151585419178,0.23584062500000003
735,C:\Users\Ian\Desktop\OUTPUT\TEST\DR4\FMAF0\SX109.waV,7,0,3.104,3.104,2.2551546391752577,2.6041666666666665,0.384
